latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-15.09321,144.08963,339.32,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,295.42,5.73,D
-15.09316,144.11876,327.54,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,295.54,2.48,D
-15.09304,143.83455,326.72,0.4,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,290.17,1.8,D
-15.09249,131.04185,336.12,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.12,3.25,D
-15.09187,143.76553,367.0,0.4,0.6,2026-05-21,449,N,VIIRS,h,2.0NRT,299.48,10.28,D
-15.09134,131.04991,352.12,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.22,14.32,D
-15.09124,131.30321,332.71,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.81,3.06,D
-15.09113,143.76927,340.0,0.4,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.98,10.28,D
-15.09054,143.76282,332.95,0.4,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,292.68,7.3,D
-15.08977,143.76654,367.0,0.4,0.6,2026-05-21,449,N,VIIRS,h,2.0NRT,296.12,13.7,D
-15.08954,131.03729,333.15,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.89,4.01,D
-15.08903,144.19707,329.22,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.48,4.68,D
-15.08896,131.04134,334.4,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,296.11,4.01,D
-15.08756,144.08847,367.0,0.42,0.61,2026-05-21,449,N,VIIRS,h,2.0NRT,296.43,9.8,D
-15.08675,144.09242,340.53,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,294.7,9.8,D
-15.08632,143.76442,340.15,0.4,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,293.41,10.28,D
-15.08364,131.02806,330.48,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.73,3.14,D
-15.08139,131.06909,331.65,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.28,3.47,D
-15.08078,143.76329,342.9,0.4,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,298.16,24.46,D
-15.0807,131.02339,347.14,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.12,6.48,D
-15.08003,143.76701,367.0,0.4,0.6,2026-05-21,449,N,VIIRS,h,2.0NRT,303.34,24.46,D
-15.07928,143.77075,367.0,0.4,0.6,2026-05-21,449,N,VIIRS,h,2.0NRT,297.44,19.38,D
-15.07895,131.03564,337.81,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,296.45,5.45,D
-15.07853,143.77452,338.4,0.4,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.25,19.38,D
-15.07838,131.0397,351.25,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.17,5.45,D
-15.07834,131.01463,342.62,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.74,4.66,D
-15.0778,131.04376,342.75,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.06,5.42,D
-15.07775,131.01874,341.46,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.6,6.63,D
-15.07723,131.04779,350.76,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.82,5.42,D
-15.07543,144.09016,353.0,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.98,5.97,D
-15.07538,131.01003,346.66,0.44,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.41,4.66,D
-15.07524,143.76216,333.29,0.4,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,292.53,24.46,D
-15.07477,143.83876,326.37,0.4,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.37,4.54,D
-15.07449,143.7659,338.46,0.4,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,293.25,24.46,D
-15.07181,143.83682,333.86,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.19,4.92,D
-15.05592,143.82938,337.71,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.97,4.95,D
-15.05514,143.83322,338.73,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,295.52,4.95,D
-15.05499,144.16069,352.61,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.71,6.09,D
-15.05298,143.87274,343.54,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.7,4.76,D
-15.05221,143.87657,330.01,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.76,5.9,D
-15.04849,144.1635,331.18,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.27,4.91,D
-15.04458,144.29781,327.96,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,292.57,3.28,D
-15.03843,143.82985,333.55,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.64,3.47,D
-15.03712,144.16115,326.35,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.47,2.84,D
-15.02415,144.16173,326.21,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.72,2.6,D
-15.01924,144.16162,329.16,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.11,3.76,D
-15.01685,144.198,331.05,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.62,4.53,D
-15.01616,126.54446,330.2,0.52,0.5,2026-05-21,449,N,VIIRS,n,2.0NRT,295.76,3.42,D
-15.01381,143.83672,334.23,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,295.28,3.17,D
-15.01303,143.84053,335.68,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,295.62,3.17,D
-15.01168,144.1978,350.98,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,297.39,8.21,D
-15.01116,144.19679,348.14,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,296.43,4.53,D
-15.00951,144.08778,367.0,0.42,0.61,2026-05-21,449,N,VIIRS,h,2.0NRT,297.58,7.17,D
-15.00871,144.09178,339.0,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,295.11,7.17,D
-15.0079,144.12492,327.49,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,295.59,2.39,D
-15.00598,144.19662,367.0,0.43,0.62,2026-05-21,449,N,VIIRS,h,2.0NRT,297.69,12.71,D
-15.00546,144.1956,354.44,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,296.39,6.35,D
-15.00464,144.19963,334.07,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,296.59,6.35,D
-15.00385,144.08664,328.51,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,294.4,3.78,D
-15.00305,144.09061,330.8,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,294.58,3.78,D
-15.00141,144.15697,332.86,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.11,5.29,D
-15.0006,144.161,342.32,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.12,6.12,D
-15.00049,144.27924,334.11,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,292.14,4.06,D
-14.99967,144.28334,338.57,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.08,4.06,D
-14.99961,144.28412,332.46,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.29,8.23,D
-14.9979,144.2923,325.31,0.43,0.62,2026-05-21,449,N,VIIRS,l,2.0NRT,296.8,5.43,D
-14.99491,144.15979,343.26,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,292.19,6.12,D
-14.99228,144.29031,346.76,0.44,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.01,10.55,D
-14.99217,144.29109,343.81,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.11,5.43,D
-14.99072,144.26952,330.0,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.68,6.5,D
-14.99069,144.26865,326.49,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.23,3.38,D
-14.99026,126.52605,335.69,0.52,0.5,2026-05-21,449,N,VIIRS,n,2.0NRT,297.09,14.52,D
-14.99005,144.15457,353.1,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.85,11.99,D
-14.98987,144.27272,329.25,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.53,3.38,D
-14.98967,126.53098,352.7,0.52,0.5,2026-05-21,449,N,VIIRS,n,2.0NRT,300.38,30.46,D
-14.98923,144.15858,367.0,0.43,0.62,2026-05-21,449,N,VIIRS,h,2.0NRT,298.34,8.21,D
-14.98525,144.09105,350.21,0.42,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,296.29,6.91,D
-14.98355,144.15738,326.3,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,293.9,8.21,D
-14.98273,144.16141,328.88,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.25,8.21,D
-14.97704,144.1602,326.23,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.45,2.4,D
-14.96947,143.83676,325.39,0.41,0.6,2026-05-21,449,N,VIIRS,l,2.0NRT,296.01,4.06,D
-14.96803,131.3293,334.72,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.89,4.22,D
-14.96767,143.83511,342.9,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,296.5,5.22,D
-14.96624,144.24226,335.78,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.05,2.86,D
-14.96583,131.32867,339.72,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.2,4.53,D
-14.96467,143.83176,338.93,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,295.34,4.56,D
-14.9639,143.83559,326.16,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,295.65,4.06,D
-14.96253,126.60253,340.15,0.51,0.49,2026-05-21,449,N,VIIRS,n,2.0NRT,296.81,6.75,D
-14.96194,126.60534,367.0,0.51,0.49,2026-05-21,449,N,VIIRS,h,2.0NRT,298.51,14.43,D
-14.96193,126.60725,340.6,0.51,0.49,2026-05-21,449,N,VIIRS,n,2.0NRT,298.36,11.55,D
-14.96163,144.14864,329.52,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.46,2.1,D
-14.96135,144.23701,347.82,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.22,6.59,D
-14.9608,144.15263,330.77,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.68,5.93,D
-14.96052,144.24104,347.04,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.29,6.59,D
-14.95677,144.14343,331.66,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.96,3.67,D
-14.95647,144.23175,348.51,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.15,8.25,D
-14.95594,144.14745,336.11,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.27,3.67,D
-14.95191,144.13824,327.04,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.85,3.37,D
-14.94576,131.2614,339.97,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,302.58,4.6,D
-14.9417,131.26482,330.35,0.43,0.38,2026-05-21,449,N,VIIRS,l,2.0NRT,301.97,3.17,D
-14.9346,144.19333,327.56,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.75,2.75,D
-14.93377,144.19737,335.74,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.92,8.04,D
-14.93315,131.02235,343.92,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.59,6.6,D
-14.93188,131.00574,335.78,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.83,4.55,D
-14.93075,131.01379,344.95,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.87,12.14,D
-14.92404,144.18692,327.48,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,293.27,4.93,D
-14.92336,131.0663,334.89,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.88,5.15,D
-14.92259,144.18846,342.72,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,292.96,5.65,D
-14.92041,131.06174,331.84,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.07,4.85,D
-14.91757,131.08189,337.4,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.21,3.34,D
-14.91643,131.09003,330.09,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.5,8.73,D
-14.91406,131.08134,336.53,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.24,3.34,D
-14.91234,131.09357,342.28,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.61,4.86,D
-14.90882,131.09303,334.32,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.35,3.97,D
-14.90861,144.17528,352.3,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,296.18,5.71,D
-14.90793,144.17273,349.18,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,294.95,6.16,D
-14.90777,144.17932,339.71,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,296.11,5.71,D
-14.90711,144.17677,356.66,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,297.55,13.91,D
-14.90531,131.09251,337.04,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.67,3.97,D
-14.90402,126.58504,342.18,0.51,0.49,2026-05-21,449,N,VIIRS,n,2.0NRT,296.68,7.25,D
-14.90309,126.51684,330.75,0.52,0.5,2026-05-21,449,N,VIIRS,n,2.0NRT,295.96,2.45,D
-14.90291,144.1741,345.8,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.49,4.9,D
-14.90142,144.17555,337.66,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.76,6.97,D
-14.90066,131.10007,333.71,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.06,4.21,D
-14.89721,144.17291,328.17,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.31,4.9,D
-14.89344,126.48058,333.58,0.52,0.5,2026-05-21,449,N,VIIRS,n,2.0NRT,296.76,7.78,D
-14.88785,131.09026,330.21,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.44,5.58,D
-14.88727,131.09428,349.34,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.3,5.58,D
-14.88673,143.87167,333.19,0.41,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,294.87,2.41,D
-14.88256,131.0771,346.83,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.72,7.32,D
-14.88198,131.08113,337.66,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.46,5.23,D
-14.87013,126.59491,330.13,0.51,0.49,2026-05-21,449,N,VIIRS,n,2.0NRT,296.88,3.49,D
-14.86378,126.60874,340.04,0.51,0.49,2026-05-21,449,N,VIIRS,n,2.0NRT,297.98,7.43,D
-14.86263,126.61819,348.22,0.51,0.49,2026-05-21,449,N,VIIRS,n,2.0NRT,297.57,7.66,D
-14.85976,126.6418,331.24,0.51,0.49,2026-05-21,449,N,VIIRS,n,2.0NRT,297.07,4.71,D
-14.85193,131.21526,330.39,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.76,3.51,D
-14.84843,131.21474,330.82,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.05,3.05,D
-14.84721,131.19836,342.28,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.78,4.48,D
-14.84664,131.20232,340.75,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.23,4.48,D
-14.84429,131.19382,343.98,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.83,3.56,D
-14.84414,131.1449,338.66,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.31,3.97,D
-14.84364,143.86951,334.12,0.41,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,294.27,2.06,D
-14.8412,131.1404,335.5,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.42,3.97,D
-14.84079,131.19327,333.74,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.83,3.56,D
-14.84005,131.14842,333.77,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.85,3.64,D
-14.83875,131.28198,339.94,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.2,5.11,D
-14.8365,131.29761,335.6,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.96,4.09,D
-14.83526,131.28145,335.51,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,302.08,5.11,D
-14.83254,131.32507,330.76,0.42,0.38,2026-05-21,449,N,VIIRS,l,2.0NRT,301.48,2.99,D
-14.82495,144.14272,327.23,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,295.95,5.1,D
-14.82442,144.14172,335.99,0.43,0.62,2026-05-21,449,N,VIIRS,n,2.0NRT,296.76,5.89,D
-14.8233,131.19058,333.18,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.57,3.11,D
-14.8202,131.28712,332.56,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.85,3.82,D
-14.8198,131.19006,335.65,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.57,3.11,D
-14.81671,131.28661,330.93,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.67,2.89,D
-14.81574,131.1935,340.36,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.3,4.48,D
-14.81379,131.28215,340.84,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.94,2.89,D
-14.81281,131.18898,343.66,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.86,5.37,D
-14.80897,131.24101,340.69,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.48,4.0,D
-14.79868,143.80396,325.67,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.44,2.08,D
-14.79085,131.11635,332.38,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.72,6.16,D
-14.79032,131.34673,339.0,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,302.59,2.78,D
-14.78628,131.35013,345.26,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.58,3.73,D
-14.78508,131.23337,336.8,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.61,3.44,D
-14.78495,131.10735,338.81,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.68,3.78,D
-14.7844,131.11133,330.43,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,296.19,3.78,D
-14.78434,131.1084,341.75,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.07,6.07,D
-14.7828,131.34961,333.13,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.92,3.73,D
-14.78158,131.23286,333.79,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.03,3.4,D
-14.77753,131.23627,330.19,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.96,1.98,D
-14.77674,131.11134,330.7,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,296.12,2.37,D
-14.7746,131.23181,342.32,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,302.0,14.04,D
-14.77111,131.23125,356.53,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.95,14.04,D
-14.77024,131.18672,342.83,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.55,4.11,D
-14.76927,131.18768,341.02,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.11,5.62,D
-14.76599,143.80438,327.14,0.41,0.61,2026-05-21,449,N,VIIRS,n,2.0NRT,294.11,1.63,D
-14.7636,143.80475,328.52,0.41,0.6,2026-05-21,449,N,VIIRS,n,2.0NRT,294.63,2.09,D
-14.76305,131.25523,333.88,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.02,2.93,D
-14.76225,131.16209,333.73,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.6,1.68,D
-14.76079,131.25383,339.39,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,302.21,3.79,D
-14.75956,131.2547,330.77,0.42,0.38,2026-05-21,449,N,VIIRS,l,2.0NRT,301.06,2.93,D
-14.75627,131.10416,330.19,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.5,3.78,D
-14.7557,131.10814,335.54,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.19,3.78,D
-14.75162,131.11162,332.32,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,297.33,2.69,D
-14.75066,131.19289,336.28,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.28,2.55,D
-14.74725,131.21655,339.19,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.02,5.09,D
-14.73961,131.19521,331.1,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.88,2.12,D
-14.72661,131.31021,333.19,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.11,2.63,D
-14.71738,131.32489,336.19,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.06,5.52,D
-14.71625,131.33269,331.18,0.42,0.38,2026-05-21,449,N,VIIRS,l,2.0NRT,301.79,2.75,D
-14.71616,131.30864,335.5,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.35,4.21,D
-14.71502,131.31653,330.06,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,298.77,1.44,D
-14.71446,131.32048,336.27,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.92,1.44,D
-14.71354,131.22765,332.23,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,302.16,2.51,D
-14.71154,131.31602,337.9,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.0,9.53,D
-14.70863,131.31157,336.9,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.65,8.84,D
-14.70233,131.33066,334.45,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.34,4.76,D
-14.69886,131.33011,341.32,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.52,4.76,D
-14.69539,131.32956,339.49,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.14,5.17,D
-14.68617,131.2195,330.43,0.42,0.38,2026-05-21,449,N,VIIRS,l,2.0NRT,300.88,1.78,D
-14.68326,131.11363,338.2,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.62,7.92,D
-14.68155,131.22688,331.59,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.74,3.58,D
-14.68057,131.25896,332.09,0.42,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,300.57,3.39,D
-14.67583,131.14099,339.33,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,301.13,4.16,D
-14.67289,131.13649,330.26,0.43,0.38,2026-05-21,449,N,VIIRS,l,2.0NRT,302.1,5.02,D
-14.67261,131.13675,330.91,0.43,0.38,2026-05-21,449,N,VIIRS,l,2.0NRT,302.04,5.37,D
-14.64713,131.49338,344.62,0.42,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,302.7,8.24,D
-14.62405,131.4819,334.78,0.42,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,299.85,3.15,D
-14.62237,131.48174,335.16,0.42,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,300.3,2.42,D
-14.57109,134.8772,344.18,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,302.28,5.15,D
-14.56793,127.2738,332.35,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,301.28,6.15,D
-14.5674,127.27805,344.37,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,301.94,11.8,D
-14.56449,127.77723,342.18,0.42,0.46,2026-05-21,449,N,VIIRS,n,2.0NRT,299.93,3.69,D
-14.56396,127.78128,335.91,0.42,0.46,2026-05-21,449,N,VIIRS,n,2.0NRT,301.87,4.13,D
-14.56304,127.27749,335.94,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.8,4.17,D
-14.5625,127.28172,344.95,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.3,4.17,D
-14.56031,131.95024,340.94,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,306.06,6.09,D
-14.56027,127.7766,334.99,0.42,0.46,2026-05-21,449,N,VIIRS,n,2.0NRT,301.37,4.03,D
-14.55814,127.28117,333.69,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.01,4.17,D
-14.55761,127.2854,341.3,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,300.57,10.63,D
-14.55691,131.94972,345.11,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,306.1,7.42,D
-14.55324,127.28485,330.05,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,297.77,3.38,D
-14.55314,131.95274,333.37,0.4,0.37,2026-05-21,449,N,VIIRS,n,2.0NRT,301.66,3.04,D
-14.54782,127.29279,331.3,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.2,3.04,D
-14.54747,127.29363,336.83,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.66,6.95,D
-14.54729,127.29704,332.35,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.22,3.04,D
-14.54364,129.52711,343.4,0.5,0.41,2026-05-21,449,N,VIIRS,n,2.0NRT,299.24,8.84,D
-14.5424,127.30077,337.13,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.21,4.39,D
-14.54199,127.30161,332.74,0.45,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.48,4.8,D
-14.54128,130.44876,331.15,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,300.39,2.63,D
-14.54008,130.45718,342.07,0.45,0.39,2026-05-21,449,N,VIIRS,n,2.0NRT,300.84,8.16,D
-14.5375,127.30452,338.15,0.46,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.49,4.39,D
-14.53707,127.30534,331.65,0.45,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,299.43,4.8,D
-14.53465,131.12059,331.91,0.43,0.38,2026-05-21,449,N,VIIRS,n,2.0NRT,299.27,1.35,D
-14.53271,127.30481,343.13,0.45,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,298.6,4.78,D
-14.53216,127.30901,335.37,0.45,0.47,2026-05-21,449,N,VIIRS,n,2.0NRT,300.27,3.56,D
